name,update_time,cars,motorcycles,ev_cars,ev_motorcycles,disabled,lt_8m,gt_8m,scrape_time,hour,english_name,category
柯維納馬路戶外,2025-10-28 16:18:26,48,33,0,0,2,5.0,,2025-10-28 16:19:22,16.0,Covina Road Outdoor (Kēwéinà Mǎlù Hùwài),Work
青翠樓,2025-10-28 16:18:43,238,333,24,5,4,,,2025-10-28 16:19:22,16.0,Qing Cui Building (Qīngcuì Lóu),Residential
專科大樓,2025-10-28 16:18:41,2,7,2,1,2,,,2025-10-28 16:19:22,16.0,Specialized Building (Zhuānkē Dàlóu),Residential
南灣(栢湖),2025-10-28 16:18:42,28,4,0,0,2,,,2025-10-28 16:19:22,16.0,Nam Van (Pak Lok) (Nán Wān (Bǎi Hú)),Residential
青葱大廈,2025-10-28 16:18:44,7,20,5,13,3,,,2025-10-28 16:19:22,16.0,Qing Cong Building (Qīngcōng Dàshà),Other
青泉樓,2025-10-28 16:18:39,0,4,5,3,1,,,2025-10-28 16:19:22,16.0,Qing Quan Building (Qīngquán Lóu),Other
青怡大廈,2025-10-28 16:18:41,93,130,8,6,3,,,2025-10-28 16:19:22,16.0,Qing Yi Building (Qīngyí Dàshà),Residential
青茂口岸,2025-10-28 16:18:44,19,77,8,10,5,,,2025-10-28 16:19:22,16.0,Qing Mao Border (Qīngmào Kǒu'àn),Residential
青濤大廈,2025-10-28 16:18:39,33,25,8,7,1,,,2025-10-28 16:19:22,16.0,Qing Tao Building (Qīngtāo Dàshà),Residential
青洲坊大廈,2025-10-28 16:18:44,667,971,111,11,15,,,2025-10-28 16:19:22,16.0,Qing Zhou Fang Building (Qīngzhōufāng Dàshà),Work
東城大廈,2025-10-28 16:18:43,431,495,2,0,6,,,2025-10-28 16:19:22,16.0,Dong Cheng Building (Dōngchéng Dàshà),Residential
東創大廈,2025-10-28 16:18:41,277,300,3,0,5,,,2025-10-28 16:19:22,16.0,Dong Chuang Building (Dōngchuàng Dàshà),Residential
東啟大廈,2025-10-28 16:18:17,308,288,3,0,4,,,2025-10-28 16:19:22,16.0,Dong Qi Building (Dōngqǐ Dàshà),Residential
松樹尾,2025-10-28 16:18:43,73,161,10,14,3,,,2025-10-28 16:19:22,16.0,Song Shu Wei (Sōngshù Wěi),Residential
栢力,2025-10-28 16:18:42,151,0,31,0,2,,,2025-10-28 16:19:22,16.0,Bai Li (Bǎi Lì),Work
科學館,2025-10-28 16:18:43,343,385,45,11,20,,,2025-10-28 16:19:22,16.0,Science Museum (Kēxuéguǎn),Residential
栢佳,2025-10-28 16:18:38,2,0,6,0,2,,,2025-10-28 16:19:22,16.0,Bai Jia (Bǎi Jiā),Residential
協和醫院 - 東入口,2025-10-28 16:18:44,169,0,0,0,3,,,2025-10-28 16:19:22,16.0,Kiang Wu Hospital - East Entrance (Xiéhé Yīyuàn - Dōng Rùkǒu),Residential
協和醫院 - 北入口,2025-10-28 16:18:44,380,457,0,0,5,,,2025-10-28 16:19:22,16.0,Kiang Wu Hospital - North Entrance (Xiéhé Yīyuàn - Běi Rùkǒu),Residential
旅遊塔,2025-10-28 16:18:44,46,63,0,0,0,,,2025-10-28 16:19:22,16.0,Tourism Tower (Lǚyóu Tǎ),Work
栢景,2025-10-28 16:18:34,15,0,2,0,2,,,2025-10-28 16:19:22,16.0,Bai Jing (Bǎi Jǐng),Residential
栢樂停車場,2025-10-28 16:18:38,322,281,0,0,0,,,2025-10-28 16:19:22,16.0,Bai Le Car Park (Bǎi Lè Tíngchēchǎng),Residential
栢蕙,2025-10-28 16:18:42,90,0,8,0,3,,,2025-10-28 16:19:22,16.0,Bai Hui (Bǎi Huì),Work
栢寧,2025-10-28 16:18:36,38,0,2,0,2,,,2025-10-28 16:19:22,16.0,Bai Ning (Bǎi Níng),Residential
栢濤,2025-10-28 16:18:33,16,0,9,0,2,,,2025-10-28 16:19:22,16.0,Bai Tao (Bǎi Tāo),Residential
栢港,2025-10-28 16:18:35,72,0,9,0,2,,,2025-10-28 16:19:22,16.0,Bai Gang (Bǎi Gǎng),Residential
栢麗,2025-10-28 16:18:30,91,0,11,0,2,,,2025-10-28 16:19:22,16.0,Bai Li (Bǎi Lì),Work
栢威,2025-10-28 16:18:42,22,22,5,0,3,,,2025-10-28 16:19:22,16.0,Bai Wei (Bǎi Wēi),Residential
黑橋街,2025-10-28 16:18:43,34,41,10,12,0,,,2025-10-28 16:19:22,16.0,Hei Qiao Street (Hēiqiáo Jiē),Work
華士古達嘉馬花園,2025-10-28 16:18:42,2,16,4,9,3,,,2025-10-28 16:19:22,16.0,Jardim de Vasco da Gama (Huáshìgǔ Dá Jiāmǎ Huāyuán),Residential
祐漢公園,2025-10-28 16:18:44,91,315,8,18,6,,,2025-10-28 16:19:22,16.0,Jardim do Pou Hon (Yòuhàn Gōngyuán),Work
港珠澳大橋邊檢大樓東公共停車場,2025-10-28 16:18:36,2700,0,45,0,32,,,2025-10-28 16:19:22,16.0,HZMB Border Inspection Building East Public Car Park (Gǎng Zhū Ào Dàqiáo Biānjiàn Dàlóu Dōng Gōnggòng Tíngchēchǎng),Residential
港珠澳大橋邊檢大樓西停車場,2025-10-28 16:18:29,2728,1964,10,0,32,,,2025-10-28 16:19:22,16.0,HZMB Border Inspection Building West Car Park (Gǎng Zhū Ào Dàqiáo Biānjiàn Dàlóu Xī Tíngchēchǎng),Residential
媽閣交通樞紐停車場,2025-10-28 16:18:44,180,394,0,0,3,,,2025-10-28 16:19:22,16.0,Barra Transport Hub Car Park (Māgé Jiāotōng Shūniǔ Tíngchēchǎng),Work
海灣南街,2025-10-28 16:18:43,99,135,4,22,4,,,2025-10-28 16:19:22,16.0,Baia Sul Street (Hǎiwān Nán Jiē),Work
華士古達嘉馬花園- 東區,2025-10-28 16:18:44,3,0,0,0,0,,,2025-10-28 16:19:22,16.0,Jardim de Vasco da Gama - East Zone (Huáshìgǔ Dá Jiāmǎ Huāyuán - Dōng Qū),Residential
望信,2025-10-28 16:18:44,353,281,0,0,7,,,2025-10-28 16:19:22,16.0,Mong Sin (Wàng Xìn),Residential
望德樓,2025-10-28 16:18:43,251,189,22,0,6,,,2025-10-28 16:19:22,16.0,Mong Tak Building (Wàngdé Lóu),Residential
望廈體育中心,2025-10-28 16:18:21,165,171,9,8,4,,,2025-10-28 16:19:22,16.0,Mong Ha Sports Center (Wàngxià Tǐyù Zhōngxīn),Work
望善樓,2025-10-28 16:18:44,9,155,3,12,4,,,2025-10-28 16:19:22,16.0,Mong Son Building (Wàngshàn Lóu),Work
望賢樓,2025-10-28 16:18:41,34,154,7,14,2,,,2025-10-28 16:19:22,16.0,Mong In Building (Wàngxián Lóu),Residential
湖畔大廈,2025-10-28 16:18:41,467,257,4,13,8,,,2025-10-28 16:19:22,16.0,Lakeview Building (Húpàn Dàshà),Work
業興大廈,2025-10-28 16:18:43,268,591,35,14,4,,,2025-10-28 16:19:22,16.0,Ip Heng Building (Yèxīng Dàshà),Work
蝴蝶谷,2025-10-28 16:18:29,303,162,35,10,5,,,2025-10-28 16:19:22,16.0,Butterfly Valley (Húdié Gǔ),Residential
澳門新批發市場,2025-10-28 16:18:15,52,36,9,8,1,,,2025-10-28 16:19:22,16.0,Macau New Wholesale Market (Àomén Xīn Pīfā Shìchǎng),Residential
蓮花路,2025-10-28 16:18:42,207,450,40,10,7,,,2025-10-28 16:19:22,16.0,Lotus Road (Liánhuā Lù),Residential
澳門文化中心,2025-10-28 16:18:44,8,9,0,0,2,,,2025-10-28 16:19:22,16.0,Macau Cultural Center (Àomén Wénhuà Zhōngxīn),Residential
藝園,2025-10-28 16:18:41,44,195,21,10,4,,,2025-10-28 16:19:22,16.0,Arts Garden (Yì Yuán),Residential
樂群樓,2025-10-28 16:18:44,214,487,28,4,5,,,2025-10-28 16:19:22,16.0,Lok Kuan Building (Lèqún Lóu),Work
麗都,2025-10-28 16:18:44,22,5,2,5,1,,,2025-10-28 16:19:22,16.0,Lei Tu (Lì Dū),Residential
關閘綜合體育場館,2025-10-28 16:18:40,328,348,14,12,10,,,2025-10-28 16:19:22,16.0,Portas do Cerco Sports Complex (Guānzhá Zhōnghé Tǐyù Chǎngguǎn),Other
聯生圓形地,2025-10-28 16:18:28,88,52,0,10,4,,,2025-10-28 16:19:22,16.0,Lin Seng Roundabout (Liánshēng Yuánxíng Dì),Residential
蓮花路 (重型),2025-10-28 17:18:36,0,0,0,0,0,153.0,67.0,2025-10-28 17:19:24,17.0,Lotus Road (Heavy) (Liánhuā Lù (Zhòng Xíng)),Residential
塔石廣場地下上落客區(重型客車),2025-10-28 17:18:42,10,0,0,0,0,,,2025-10-28 17:19:24,17.0,Ta Shi Plaza Underground Drop-off Area (Heavy Vehicle) (Tǎshí Guǎngchǎng Dìxià Shàngluò Kè Qū (Zhòng Xíng Kè Chē)),Work
下環街市,2025-10-28 17:18:15,18,29,3,8,2,,,2025-10-28 17:19:24,17.0,Xia Huan Market (Xià Huán Jiē Shì),Residential
永寧街,2025-10-28 17:18:44,3,19,4,13,1,,,2025-10-28 17:19:24,17.0,Yong Ning Street (Yǒngníng Jiē),Work
交通事務局大樓,2025-10-28 17:18:32,6,92,6,3,2,,,2025-10-28 17:19:24,17.0,Transport Bureau Building (Jiāotōng Shìwùjú Dàlóu),Residential
氹仔中央公園,2025-10-28 17:18:44,932,1177,85,24,14,,,2025-10-28 17:19:24,17.0,Taipa Central Park (Dàngzǎi Zhōngyāng Gōngyuán),Work
日昇樓,2025-10-28 17:18:44,238,267,28,13,4,,,2025-10-28 17:19:24,17.0,Ri Sheng Building (Rìshēng Lóu),Residential
日暉大廈,2025-10-28 17:18:43,24,101,6,14,1,,,2025-10-28 17:19:24,17.0,Ri Hui Building (Rìhuī Dàshà),Residential
台暉樓,2025-10-28 17:18:42,15,22,4,18,2,,,2025-10-28 17:19:24,17.0,Tai Hui Building (Táihuī Lóu),Work
氹仔客運碼頭,2025-10-28 17:18:35,297,141,70,13,16,,,2025-10-28 17:19:24,17.0,Taipa Passenger Terminal (Dàngzǎi Kèyùn Mǎtóu),Residential
何賢公園,2025-10-28 17:18:42,49,345,15,1,4,,,2025-10-28 17:19:24,17.0,He Xian Park (Héxián Gōngyuán),Residential
宋玉生廣場,2025-10-28 17:18:42,55,0,21,0,7,,,2025-10-28 17:19:24,17.0,Song Yu Sheng Square (Sòng Yù Shēng Guǎngchǎng),Residential
長者公寓,2025-10-28 17:18:44,293,111,18,11,4,,,2025-10-28 17:19:24,17.0,Elderly Apartment (Zhǎngzhě Gōngyù),Work
居雅大廈,2025-10-28 17:18:44,190,148,13,12,3,,,2025-10-28 17:19:24,17.0,Ju Ya Building (Jūyǎ Dàshà),Work
快富樓A入口,2025-10-28 17:18:44,103,0,15,0,2,,,2025-10-28 17:19:24,17.0,Kuai Fu Building A Entrance (Kuàifù Lóu A Rùkǒu),Work
快富樓B入口,2025-10-28 17:18:44,19,81,0,10,0,,,2025-10-28 17:19:24,17.0,Kuai Fu Building B Entrance (Kuàifù Lóu B Rùkǒu),Work
李加祿街,2025-10-28 17:18:40,1,21,4,15,1,,,2025-10-28 17:19:24,17.0,Li Jia Lu Street (Lǐ Jiālù Jiē),Work
和諧廣場,2025-10-28 17:18:41,123,94,19,14,7,,,2025-10-28 17:19:24,17.0,Harmony Plaza (Héxié Guǎngchǎng),Residential
沙梨頭街市市政綜合大樓,2025-10-28 17:18:24,54,184,12,4,1,,,2025-10-28 17:19:24,17.0,Sha Li Tou Market Municipal Comprehensive Building (Shālítou Jiēshì Shìzhèng Zōnghé Dàlóu),Work
快盈大廈,2025-10-28 17:18:43,36,39,5,14,2,,,2025-10-28 17:19:24,17.0,Kuai Ying Building (Kuàiyíng Dàshà),Work
快達樓,2025-10-28 17:18:42,135,85,0,7,0,,,2025-10-28 17:19:24,17.0,Kuai Da Building (Kuàidá Lóu),Work
亞馬喇前地,2025-10-28 17:18:41,20,282,10,7,0,,,2025-10-28 17:19:24,17.0,Ya Ma La Front (Yàmǎlā Qiándì),Residential
河邊新街,2025-10-28 17:18:43,48,84,6,15,2,,,2025-10-28 17:19:24,17.0,He Bian Xin Street (Hébiān Xīn Jiē),Work
馬六甲街,2025-10-28 17:18:43,59,508,14,0,4,,,2025-10-28 17:19:24,17.0,Ma Liu Jia Street (Mǎliùjiǎ Jiē),Residential
污水處理站,2025-10-28 17:18:42,44,0,12,0,0,149.0,123.0,2025-10-28 17:19:24,17.0,Sewage Treatment Plant (Wūshuǐ Chǔlǐ Zhàn),Work
氹仔柯維納馬路停車場,2025-10-28 17:18:37,86,0,0,0,0,,,2025-10-28 17:19:24,17.0,Taipa Covina Road Car Park (Dàngzǎi Kēwéinà Mǎlù Tíngchēchǎng),Work
柯維納馬路戶外,2025-10-28 17:18:22,41,31,0,0,2,4.0,,2025-10-28 17:19:24,17.0,Covina Road Outdoor (Kēwéinà Mǎlù Hùwài),Work
青翠樓,2025-10-28 17:18:37,233,332,24,5,4,,,2025-10-28 17:19:24,17.0,Qing Cui Building (Qīngcuì Lóu),Residential
專科大樓,2025-10-28 17:18:17,7,27,3,3,2,,,2025-10-28 17:19:24,17.0,Specialized Building (Zhuānkē Dàlóu),Residential
南灣(栢湖),2025-10-28 17:18:41,56,7,0,0,2,,,2025-10-28 17:19:24,17.0,Nam Van (Pak Lok) (Nán Wān (Bǎi Hú)),Residential
青葱大廈,2025-10-28 17:18:40,11,1,4,12,3,,,2025-10-28 17:19:24,17.0,Qing Cong Building (Qīngcōng Dàshà),Other
青泉樓,2025-10-28 17:18:44,5,7,5,3,1,,,2025-10-28 17:19:24,17.0,Qing Quan Building (Qīngquán Lóu),Other
青怡大廈,2025-10-28 17:18:44,94,133,8,6,3,,,2025-10-28 17:19:24,17.0,Qing Yi Building (Qīngyí Dàshà),Residential
青茂口岸,2025-10-28 17:18:43,22,67,8,10,5,,,2025-10-28 17:19:24,17.0,Qing Mao Border (Qīngmào Kǒu'àn),Residential
青濤大廈,2025-10-28 17:18:36,36,29,6,9,1,,,2025-10-28 17:19:24,17.0,Qing Tao Building (Qīngtāo Dàshà),Residential
青洲坊大廈,2025-10-28 17:18:43,638,949,109,9,15,,,2025-10-28 17:19:24,17.0,Qing Zhou Fang Building (Qīngzhōufāng Dàshà),Work
東城大廈,2025-10-28 17:18:40,434,496,3,0,6,,,2025-10-28 17:19:24,17.0,Dong Cheng Building (Dōngchéng Dàshà),Residential
東創大廈,2025-10-28 17:18:41,277,300,3,0,5,,,2025-10-28 17:19:24,17.0,Dong Chuang Building (Dōngchuàng Dàshà),Residential
東啟大廈,2025-10-28 17:18:42,312,290,3,0,4,,,2025-10-28 17:19:24,17.0,Dong Qi Building (Dōngqǐ Dàshà),Residential
松樹尾,2025-10-28 17:18:42,91,160,10,14,3,,,2025-10-28 17:19:24,17.0,Song Shu Wei (Sōngshù Wěi),Residential
栢力,2025-10-28 17:18:42,167,0,31,0,2,,,2025-10-28 17:19:24,17.0,Bai Li (Bǎi Lì),Work
科學館,2025-10-28 17:18:14,347,386,45,11,20,,,2025-10-28 17:19:24,17.0,Science Museum (Kēxuéguǎn),Residential
栢佳,2025-10-28 17:18:40,7,0,4,0,2,,,2025-10-28 17:19:24,17.0,Bai Jia (Bǎi Jiā),Residential
協和醫院 - 東入口,2025-10-28 17:18:43,174,0,0,0,3,,,2025-10-28 17:19:24,17.0,Kiang Wu Hospital - East Entrance (Xiéhé Yīyuàn - Dōng Rùkǒu),Residential
協和醫院 - 北入口,2025-10-28 17:18:43,393,462,0,0,5,,,2025-10-28 17:19:24,17.0,Kiang Wu Hospital - North Entrance (Xiéhé Yīyuàn - Běi Rùkǒu),Residential
旅遊塔,2025-10-28 17:18:39,43,62,0,0,0,,,2025-10-28 17:19:24,17.0,Tourism Tower (Lǚyóu Tǎ),Work
栢景,2025-10-28 17:18:36,15,0,3,0,2,,,2025-10-28 17:19:24,17.0,Bai Jing (Bǎi Jǐng),Residential
栢樂停車場,2025-10-28 17:18:39,322,281,0,0,0,,,2025-10-28 17:19:24,17.0,Bai Le Car Park (Bǎi Lè Tíngchēchǎng),Residential
栢蕙,2025-10-28 17:18:40,98,0,8,0,3,,,2025-10-28 17:19:24,17.0,Bai Hui (Bǎi Huì),Work
栢寧,2025-10-28 17:18:29,43,0,4,0,2,,,2025-10-28 17:19:24,17.0,Bai Ning (Bǎi Níng),Residential
栢濤,2025-10-28 17:18:22,27,0,9,0,2,,,2025-10-28 17:19:24,17.0,Bai Tao (Bǎi Tāo),Residential
栢港,2025-10-28 17:18:24,75,0,9,0,2,,,2025-10-28 17:19:24,17.0,Bai Gang (Bǎi Gǎng),Residential
栢麗,2025-10-28 17:18:18,79,0,11,0,2,,,2025-10-28 17:19:24,17.0,Bai Li (Bǎi Lì),Work
栢威,2025-10-28 17:18:42,26,16,4,0,3,,,2025-10-28 17:19:24,17.0,Bai Wei (Bǎi Wēi),Residential
黑橋街,2025-10-28 17:18:43,33,43,10,12,0,,,2025-10-28 17:19:24,17.0,Hei Qiao Street (Hēiqiáo Jiē),Work
華士古達嘉馬花園,2025-10-28 17:18:42,0,29,6,9,3,,,2025-10-28 17:19:24,17.0,Jardim de Vasco da Gama (Huáshìgǔ Dá Jiāmǎ Huāyuán),Residential
祐漢公園,2025-10-28 17:18:44,90,318,12,18,6,,,2025-10-28 17:19:24,17.0,Jardim do Pou Hon (Yòuhàn Gōngyuán),Work
港珠澳大橋邊檢大樓東公共停車場,2025-10-28 17:18:44,2695,0,45,0,32,,,2025-10-28 17:19:24,17.0,HZMB Border Inspection Building East Public Car Park (Gǎng Zhū Ào Dàqiáo Biānjiàn Dàlóu Dōng Gōnggòng Tíngchēchǎng),Residential
港珠澳大橋邊檢大樓西停車場,2025-10-28 17:18:18,2735,1964,10,0,32,,,2025-10-28 17:19:24,17.0,HZMB Border Inspection Building West Car Park (Gǎng Zhū Ào Dàqiáo Biānjiàn Dàlóu Xī Tíngchēchǎng),Residential
媽閣交通樞紐停車場,2025-10-28 17:18:44,179,394,0,0,3,,,2025-10-28 17:19:24,17.0,Barra Transport Hub Car Park (Māgé Jiāotōng Shūniǔ Tíngchēchǎng),Work
海灣南街,2025-10-28 17:18:42,91,128,4,23,4,,,2025-10-28 17:19:24,17.0,Baia Sul Street (Hǎiwān Nán Jiē),Work
華士古達嘉馬花園- 東區,2025-10-28 17:18:44,2,0,0,0,0,,,2025-10-28 17:19:24,17.0,Jardim de Vasco da Gama - East Zone (Huáshìgǔ Dá Jiāmǎ Huāyuán - Dōng Qū),Residential
望信,2025-10-28 17:18:44,363,285,0,0,7,,,2025-10-28 17:19:24,17.0,Mong Sin (Wàng Xìn),Residential
望德樓,2025-10-28 17:18:43,251,194,22,0,6,,,2025-10-28 17:19:24,17.0,Mong Tak Building (Wàngdé Lóu),Residential
望廈體育中心,2025-10-28 17:18:39,158,175,12,10,4,,,2025-10-28 17:19:24,17.0,Mong Ha Sports Center (Wàngxià Tǐyù Zhōngxīn),Work
望善樓,2025-10-28 17:18:44,27,148,1,10,4,,,2025-10-28 17:19:24,17.0,Mong Son Building (Wàngshàn Lóu),Work
望賢樓,2025-10-28 17:18:42,32,158,6,14,2,,,2025-10-28 17:19:24,17.0,Mong In Building (Wàngxián Lóu),Residential
湖畔大廈,2025-10-28 17:18:41,451,253,4,13,8,,,2025-10-28 17:19:24,17.0,Lakeview Building (Húpàn Dàshà),Work
業興大廈,2025-10-28 17:18:43,259,587,35,14,4,,,2025-10-28 17:19:24,17.0,Ip Heng Building (Yèxīng Dàshà),Work
蝴蝶谷,2025-10-28 17:18:28,299,162,37,10,5,,,2025-10-28 17:19:24,17.0,Butterfly Valley (Húdié Gǔ),Residential
澳門新批發市場,2025-10-28 17:18:18,58,38,9,8,1,,,2025-10-28 17:19:24,17.0,Macau New Wholesale Market (Àomén Xīn Pīfā Shìchǎng),Residential
蓮花路,2025-10-28 17:18:43,219,453,40,10,7,,,2025-10-28 17:19:24,17.0,Lotus Road (Liánhuā Lù),Residential
澳門文化中心,2025-10-28 17:18:43,7,13,0,0,2,,,2025-10-28 17:19:24,17.0,Macau Cultural Center (Àomén Wénhuà Zhōngxīn),Residential
藝園,2025-10-28 17:18:33,59,202,20,10,4,,,2025-10-28 17:19:24,17.0,Arts Garden (Yì Yuán),Residential
樂群樓,2025-10-28 17:18:42,208,484,28,4,5,,,2025-10-28 17:19:24,17.0,Lok Kuan Building (Lèqún Lóu),Work
麗都,2025-10-28 17:18:41,24,7,2,5,1,,,2025-10-28 17:19:24,17.0,Lei Tu (Lì Dū),Residential
關閘綜合體育場館,2025-10-28 17:18:40,358,369,15,12,10,,,2025-10-28 17:19:24,17.0,Portas do Cerco Sports Complex (Guānzhá Zhōnghé Tǐyù Chǎngguǎn),Other
聯生圓形地,2025-10-28 17:18:32,89,57,0,10,4,,,2025-10-28 17:19:24,17.0,Lin Seng Roundabout (Liánshēng Yuánxíng Dì),Residential
蓮花路 (重型),2025-10-28 18:18:41,0,0,0,0,0,153.0,67.0,2025-10-28 18:19:26,18.0,Lotus Road (Heavy) (Liánhuā Lù (Zhòng Xíng)),Residential
塔石廣場地下上落客區(重型客車),2025-10-28 18:18:44,5,0,0,0,0,,,2025-10-28 18:19:26,18.0,Ta Shi Plaza Underground Drop-off Area (Heavy Vehicle) (Tǎshí Guǎngchǎng Dìxià Shàngluò Kè Qū (Zhòng Xíng Kè Chē)),Work
下環街市,2025-10-28 18:18:37,24,40,2,9,2,,,2025-10-28 18:19:26,18.0,Xia Huan Market (Xià Huán Jiē Shì),Residential
永寧街,2025-10-28 18:18:42,0,21,4,13,1,,,2025-10-28 18:19:26,18.0,Yong Ning Street (Yǒngníng Jiē),Work
交通事務局大樓,2025-10-28 18:18:39,43,127,7,3,2,,,2025-10-28 18:19:26,18.0,Transport Bureau Building (Jiāotōng Shìwùjú Dàlóu),Residential
氹仔中央公園,2025-10-28 18:18:42,922,1176,85,24,14,,,2025-10-28 18:19:26,18.0,Taipa Central Park (Dàngzǎi Zhōngyāng Gōngyuán),Work
日昇樓,2025-10-28 18:18:42,251,277,28,13,4,,,2025-10-28 18:19:26,18.0,Ri Sheng Building (Rìshēng Lóu),Residential
日暉大廈,2025-10-28 18:18:38,25,105,6,14,1,,,2025-10-28 18:19:26,18.0,Ri Hui Building (Rìhuī Dàshà),Residential
台暉樓,2025-10-28 18:18:42,21,35,4,20,2,,,2025-10-28 18:19:26,18.0,Tai Hui Building (Táihuī Lóu),Work
氹仔客運碼頭,2025-10-28 18:18:36,380,147,70,13,16,,,2025-10-28 18:19:26,18.0,Taipa Passenger Terminal (Dàngzǎi Kèyùn Mǎtóu),Residential
何賢公園,2025-10-28 18:18:40,122,387,15,4,4,,,2025-10-28 18:19:26,18.0,He Xian Park (Héxián Gōngyuán),Residential
宋玉生廣場,2025-10-28 18:18:42,219,0,21,0,7,,,2025-10-28 18:19:26,18.0,Song Yu Sheng Square (Sòng Yù Shēng Guǎngchǎng),Residential
長者公寓,2025-10-28 18:18:44,285,112,18,11,4,,,2025-10-28 18:19:26,18.0,Elderly Apartment (Zhǎngzhě Gōngyù),Work
居雅大廈,2025-10-28 18:18:42,176,140,13,12,3,,,2025-10-28 18:19:26,18.0,Ju Ya Building (Jūyǎ Dàshà),Work
快富樓A入口,2025-10-28 18:18:42,103,0,15,0,2,,,2025-10-28 18:19:26,18.0,Kuai Fu Building A Entrance (Kuàifù Lóu A Rùkǒu),Work
快富樓B入口,2025-10-28 18:18:43,21,81,0,10,0,,,2025-10-28 18:19:26,18.0,Kuai Fu Building B Entrance (Kuàifù Lóu B Rùkǒu),Work
李加祿街,2025-10-28 18:18:41,0,17,3,15,1,,,2025-10-28 18:19:26,18.0,Li Jia Lu Street (Lǐ Jiālù Jiē),Work
和諧廣場,2025-10-28 18:18:44,136,104,19,14,7,,,2025-10-28 18:19:26,18.0,Harmony Plaza (Héxié Guǎngchǎng),Residential
沙梨頭街市市政綜合大樓,2025-10-28 18:18:44,69,194,9,6,1,,,2025-10-28 18:19:26,18.0,Sha Li Tou Market Municipal Comprehensive Building (Shālítou Jiēshì Shìzhèng Zōnghé Dàlóu),Work
快盈大廈,2025-10-28 18:18:44,32,35,5,14,2,,,2025-10-28 18:19:26,18.0,Kuai Ying Building (Kuàiyíng Dàshà),Work
快達樓,2025-10-28 18:18:40,149,86,0,7,0,,,2025-10-28 18:19:26,18.0,Kuai Da Building (Kuàidá Lóu),Work
亞馬喇前地,2025-10-28 18:18:42,69,362,11,7,0,,,2025-10-28 18:19:26,18.0,Ya Ma La Front (Yàmǎlā Qiándì),Residential
河邊新街,2025-10-28 18:18:26,43,82,6,15,2,,,2025-10-28 18:19:26,18.0,He Bian Xin Street (Hébiān Xīn Jiē),Work
馬六甲街,2025-10-28 18:18:41,100,527,14,5,4,,,2025-10-28 18:19:26,18.0,Ma Liu Jia Street (Mǎliùjiǎ Jiē),Residential
污水處理站,2025-10-28 18:18:27,55,0,12,0,0,144.0,116.0,2025-10-28 18:19:26,18.0,Sewage Treatment Plant (Wūshuǐ Chǔlǐ Zhàn),Work
氹仔柯維納馬路停車場,2025-10-28 18:18:36,88,0,0,0,0,,,2025-10-28 18:19:26,18.0,Taipa Covina Road Car Park (Dàngzǎi Kēwéinà Mǎlù Tíngchēchǎng),Work
柯維納馬路戶外,2025-10-28 18:18:36,37,33,0,0,2,5.0,,2025-10-28 18:19:26,18.0,Covina Road Outdoor (Kēwéinà Mǎlù Hùwài),Work
青翠樓,2025-10-28 18:18:42,238,335,24,5,4,,,2025-10-28 18:19:26,18.0,Qing Cui Building (Qīngcuì Lóu),Residential
專科大樓,2025-10-28 18:18:42,20,50,3,5,2,,,2025-10-28 18:19:26,18.0,Specialized Building (Zhuānkē Dàlóu),Residential
南灣(栢湖),2025-10-28 18:18:43,165,58,0,0,2,,,2025-10-28 18:19:26,18.0,Nam Van (Pak Lok) (Nán Wān (Bǎi Hú)),Residential
青葱大廈,2025-10-28 18:18:43,9,16,8,11,3,,,2025-10-28 18:19:26,18.0,Qing Cong Building (Qīngcōng Dàshà),Other
青泉樓,2025-10-28 18:18:44,3,6,5,3,1,,,2025-10-28 18:19:26,18.0,Qing Quan Building (Qīngquán Lóu),Other
青怡大廈,2025-10-28 18:18:24,126,150,8,6,3,,,2025-10-28 18:19:26,18.0,Qing Yi Building (Qīngyí Dàshà),Residential
青茂口岸,2025-10-28 18:18:43,33,56,8,10,5,,,2025-10-28 18:19:26,18.0,Qing Mao Border (Qīngmào Kǒu'àn),Residential
青濤大廈,2025-10-28 18:18:44,39,26,7,9,1,,,2025-10-28 18:19:26,18.0,Qing Tao Building (Qīngtāo Dàshà),Residential
青洲坊大廈,2025-10-28 18:18:43,698,979,113,9,15,,,2025-10-28 18:19:26,18.0,Qing Zhou Fang Building (Qīngzhōufāng Dàshà),Work
東城大廈,2025-10-28 18:18:37,438,497,3,0,6,,,2025-10-28 18:19:26,18.0,Dong Cheng Building (Dōngchéng Dàshà),Residential
東創大廈,2025-10-28 18:18:42,277,300,3,0,5,,,2025-10-28 18:19:26,18.0,Dong Chuang Building (Dōngchuàng Dàshà),Residential
東啟大廈,2025-10-28 18:18:34,312,295,3,0,4,,,2025-10-28 18:19:26,18.0,Dong Qi Building (Dōngqǐ Dàshà),Residential
松樹尾,2025-10-28 18:18:42,95,165,10,14,3,,,2025-10-28 18:19:26,18.0,Song Shu Wei (Sōngshù Wěi),Residential
栢力,2025-10-28 18:18:42,186,0,31,0,2,,,2025-10-28 18:19:26,18.0,Bai Li (Bǎi Lì),Work
科學館,2025-10-28 18:18:16,378,397,45,11,20,,,2025-10-28 18:19:26,18.0,Science Museum (Kēxuéguǎn),Residential
栢佳,2025-10-28 18:18:43,48,0,4,0,2,,,2025-10-28 18:19:26,18.0,Bai Jia (Bǎi Jiā),Residential
